candidate;fold;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction
d3_all_v2;4;2.001759743690491;2.5797131716074952;0.281326128751058;0.6610576923076922;5.3;5.169775390625;3.055783880782543;1.3423896751569109;0.43929470392164777;3.7682252526283264;6.881180310249326;3.112955057621;0.386702491629938;0.775;3.206636667251587;15.32435131072998
d3_all_v2;5;1.9303316712379455;2.3909626679204457;-0.06193985607664265;0.5627272727272727;4.241666666666666;4.443110299110413;2.329914462069418;0.926278193487647;0.39755888405659817;3.4235361337661745;5.759057998657227;2.335521864891052;0.2919402331113815;0.65;3.2214412689208984;10.149470329284668
d3_all_v2;6;2.3133945842583974;2.822801505950017;-0.010989031452566689;0.593944099378882;5.208333333333333;5.59880814353625;2.8191894458607534;1.0056081040761855;0.35670114527161684;4.234614706039428;7.636381769180297;3.401767063140869;0.4225797593963812;0.7083333333333334;3.727566957473755;9.294803619384766
d2_base;1;2.4439055800437925;3.4073541561747978;0.11135675033000758;0.5815972222222222;5.541666666666667;5.0165015657742815;3.6296996966629598;1.21554198162726;0.33488775469353393;3.3139734745025633;7.327028965950012;4.0130554914474486;0.44589505460527207;0.6333333333333333;2.466663360595703;8.735979080200195
d2_base;2;2.3591036438941955;3.032043414409744;0.2743693144400967;0.7877604166666666;5.075;4.456939995288849;3.5743307536005187;1.2472068477965306;0.3489343694732744;3.08410382270813;5.828802776336667;2.7446989536285376;0.27446989536285377;0.5916666666666667;2.5433340072631836;13.13520336151123
d2_base;3;2.450696094830831;3.1336010362132587;-0.017274646147512396;0.572671257702066;5.925;5.614649756749471;3.1199076155251397;0.9396529852658716;0.3011797466662198;4.239264559745789;7.404407238960266;3.165142679214477;0.35168251991271965;0.6916666666666667;3.7256922721862793;8.113886833190918
d2_base;4;2.0267748475074767;2.617813371367503;0.25994094521484956;0.6370192307692307;5.3;4.949229629834493;3.055783880782543;1.2339576337065368;0.4038105055356656;3.709773588180542;6.639875602722166;2.9301020145416246;0.36398782789336964;0.775;2.40927791595459;14.19432258605957
d2_base;5;1.8866527299086253;2.3636944246662255;-0.0378557411480287;0.59;4.241666666666666;4.33156595826149;2.329914462069418;0.8646331228899027;0.3711008008946131;3.338588905334473;5.558221864700317;2.2196329593658444;0.27745411992073055;0.6;2.9628214836120605;9.279413223266602
d2_base;6;2.302264972527822;2.827026143042075;-0.014017411459396945;0.5718167701863354;5.208333333333333;5.517692335446676;2.8191894458607534;1.0423717398500452;0.3697416437836404;4.060242629051208;7.310501146316528;3.25025851726532;0.4037588220205366;0.6583333333333333;3.6281049251556396;10.20828914642334
d2_history_core5;1;2.461932281653086;3.3849741771076394;0.12299188036531328;0.5651041666666666;5.541666666666667;5.088044718901316;3.6296996966629598;1.3194783961035326;0.36352274468232804;3.3178688645362855;7.698595237731933;4.380726373195648;0.4867473747995164;0.6;2.4468939304351807;8.93677806854248
