candidate;family;feature_set;calibration;feature_count;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction;mae_vs_official_pct;rmse_vs_official_pct;passes_accuracy_gate;resolution_score
xgb_squared__weather_calendar;xgb_squared;weather_calendar;affine;90;2.386106193727917;3.080335670652892;0.04313038812574965;0.6268524804344763;5.215277777777778;5.49162237379286;3.1511818531385956;1.2214673837353136;0.38762199094245386;3.877598559856415;7.454549336433411;3.576950776576996;0.3576950776576996;0.6722222222222223;2.563995122909546;13.47127914428711;5.236061677809456;2.0923541862510664;False;0.3651787286598546
xgb_squared__official_50;xgb_squared;official_50;affine;50;2.366483365164863;3.0884176295658414;0.038102672412224314;0.6453484648589105;5.215277777777778;5.489517803324594;3.1511818531385956;1.183642906672847;0.37561872396984386;3.971037483215332;7.718143439292906;3.7471059560775735;0.3747105956077573;0.6791666666666667;2.712630271911621;11.701550483703613;4.370622745383601;2.360216620764466;False;0.3643438009158115
xgb_squared__weather_calendar;xgb_squared;weather_calendar;round;90;2.2944444444444443;3.0541410867505414;0.059335263742003486;0.6179247095592474;5.215277777777778;4.798611111111111;3.1511818531385956;1.1649724435852933;0.3696938158059567;3.0;7.0;4.0;0.4;0.7125;2.0;12.0;1.1934413089226492;1.224180382013218;False;0.3638622171126805
hist_absolute__weather_calendar;hist_absolute;weather_calendar;spread;90;2.4125108100985164;3.19226326177531;-0.02767093100578233;0.598032560105545;5.215277777777778;5.423681291651442;3.1511818531385956;1.1018669762734188;0.3496678476921136;3.5733283162824057;7.2642258505346105;3.690897534252205;0.3690897534252205;0.6208333333333333;2.0658727829429226;9.143549354635692;6.400602402886735;5.801999010012016;False;0.36236527849361166
xgb_squared__weather_calendar;xgb_squared;weather_calendar;isotonic;90;2.3563436183664535;3.104530803401048;0.028039492698041846;0.6115843270868824;5.215277777777778;5.423784530162811;3.1511818531385956;1.5779517909832992;0.5007491996730211;4.049256706237793;7.124689292907704;3.075432586669911;0.3075432586669911;0.8597222222222223;2.563995122909546;21.8635311126709;3.923422607233973;2.8942596687092426;False;0.3610328359418619
gradient_huber__weather_calendar;gradient_huber;weather_calendar;affine;90;2.3696135462656227;3.059395039003962;0.05609608228964946;0.6422743400238244;5.215277777777778;5.435868849806255;3.1511818531385956;1.1922560550675587;0.37835203127996714;3.8766194210306635;7.402139177012668;3.525519755982004;0.3525519755982004;0.6833333333333333;2.3890723470513775;14.51814249093534;4.508675247928595;1.3983134673922537;False;0.3569849388686887
hist_absolute__official_50;hist_absolute;official_50;isotonic;50;2.429613414275809;3.22147735059876;-0.04656651895301689;0.5923582380141154;5.215277777777778;5.421948719238642;3.1511818531385956;1.2152795775594722;0.3856583447727863;3.881537068741456;7.8;3.918462931258544;0.3918462931258544;0.7722222222222223;1.9879217382425307;10.375;7.154890167942485;6.770249039321352;False;0.35624801329735845
hist_absolute__all_operational;hist_absolute;all_operational;affine;108;2.367957062650146;3.10616596430166;0.02701535702951252;0.6350245289544132;5.215277777777778;5.446082258189709;3.1511818531385956;1.0962311719516549;0.34787937448287926;3.7417462839818483;7.33259197882595;3.5908456948441017;0.35908456948441014;0.6361111111111111;2.4877540572256938;9.437399088340097;4.435618226248339;2.9484542252984136;False;0.355003095614617
xgb_tweedie__history_calendar;xgb_tweedie;history_calendar;round;30;2.338888888888889;3.197221015541813;-0.03086546439232496;0.5757643683313907;5.215277777777778;4.804166666666666;3.1511818531385956;1.0945480646937784;0.347345255115506;3.0;7.0;4.0;0.4;0.7083333333333334;3.0;13.0;3.153604820959921;5.9663151130654235;False;0.354638698135311
xgb_tweedie__official_plus_forecast;xgb_tweedie;official_plus_forecast;round;70;2.2625;3.06752705321766;0.051071532437771516;0.6221452267807508;5.215277777777778;4.805555555555555;3.1511818531385956;1.083943874174906;0.34398010800147616;3.0;7.0;4.0;0.4;0.7013888888888888;3.0;11.0;-0.21542621535409756;1.6678348975604385;False;0.35451327082288653
extra_trees__history_calendar;extra_trees;history_calendar;round;30;2.3208333333333333;3.159421536364599;-0.0066345234494076255;0.5952018034865698;5.215277777777778;4.863888888888889;3.1511818531385956;1.0761422828557965;0.34150434123119633;3.0;7.0;4.0;0.4;0.6986111111111111;3.0;14.0;2.3572883941947786;4.713517292041569;False;0.3539547313318161
gradient_huber__official_plus_forecast;gradient_huber;official_plus_forecast;round;70;2.2402777777777776;3.022370298660014;0.07880405444180416;0.6420565895146724;5.215277777777778;4.847222222222222;3.1511818531385956;1.077778096407876;0.3420234523546785;3.0;7.0;4.0;0.4;0.7027777777777777;3.0;10.0;-1.1955079713727335;0.1711930139751905;False;0.3533549980040498
xgb_tweedie__official_50;xgb_tweedie;official_50;round;50;2.2569444444444446;3.069337604978203;0.0499510264982147;0.636676871053272;5.215277777777778;4.836111111111111;3.1511818531385956;1.0709601525159225;0.33985983749215865;3.0;7.0;4.0;0.4;0.7027777777777777;3.0;11.0;-0.4604466543587482;1.7278424783481183;False;0.35238137131591585
hist_absolute__official_50;hist_absolute;official_50;spread;50;2.379107523000986;3.1549933867090956;-0.0038147638835921427;0.6095861459440766;5.215277777777778;5.355282068562859;3.1511818531385956;1.0784494123496138;0.3422364885972772;3.628860588798099;7.25157179612312;3.6227112073250205;0.36227112073250206;0.6430555555555556;1.9879217382425307;8.9393256671908;4.927394550496356;4.566753993701589;False;0.35219020101403936
hist_poisson__all_operational;hist_poisson;all_operational;affine;108;2.3894640852638167;3.127730361354879;0.013458670080830681;0.5955860690909557;5.215277777777778;5.438603972092815;3.1511818531385956;1.1168140812262977;0.3544111807174646;3.628089556404863;7.225641612563905;3.5975520561590417;0.3597552056159042;0.6694444444444444;1.7863407955690331;13.372373296972794;5.384157048295579;3.663168560734298;False;0.35151046439953665
xgb_tweedie__history_calendar;xgb_tweedie;history_calendar;spread;30;2.438500334204715;3.2078396574655814;-0.037724276351744246;0.5735932676666111;5.215277777777778;5.463606183451636;3.1511818531385956;1.1083617837918764;0.35172891805274314;3.8739908059438073;7.400846952862209;3.526856146918402;0.3526856146918402;0.6652777777777777;2.9108779430389404;13.199558454089697;7.546836031970838;6.318251482399018;False;0.34866242271032294
xgb_absolute__official_plus_forecast;xgb_absolute;official_plus_forecast;affine;70;2.3536075399981606;3.087575878736149;0.03862693281446539;0.6421078249285906;5.215277777777778;5.407911458942626;3.1511818531385956;1.080828521941103;0.34299147821779674;3.8621466994285583;7.3425919055938715;3.4804452061653133;0.34804452061653135;0.6388888888888888;2.7909011840820312;10.121110916137695;3.8027514851029176;2.332318257394417;False;0.34838396963601675
xgb_absolute__weather_calendar;xgb_absolute;weather_calendar;spread;90;2.3872496179537275;3.115160721755137;0.02137210902862685;0.6268396715809967;5.215277777777778;5.370533449721558;3.1511818531385956;1.0948342578555188;0.34743607601226106;3.6556027164061864;7.146985992590586;3.4913832761843993;0.34913832761843994;0.6527777777777778;2.7352676391601562;11.461084000269574;5.286490892849249;3.246569775661512;False;0.3479890933164159
xgb_squared__history_calendar;xgb_squared;history_calendar;raw;30;2.3428563631243176;3.129704213169521;0.012213101814294358;0.5856592076443238;5.215277777777778;4.97097605433729;3.1511818531385956;1.1436100335918462;0.36291464183598415;3.493797743320465;6.8338490247726424;3.3400512814521774;0.33400512814521777;0.6625;2.890702247619629;14.595878601074219;3.3285850311626897;3.7285884370456657;False;0.3477133836770191
xgb_poisson__weather_calendar;xgb_poisson;weather_calendar;affine;90;2.3842276354630787;3.0964198385875683;0.03311158869097752;0.6258661987165527;5.215277777777778;5.544678886731465;3.1511818531385956;1.1472485194445863;0.36406928349816436;4.051459169387817;7.541566228866573;3.490107059478756;0.34901070594787564;0.6916666666666667;3.0744705200195312;11.811172485351562;5.153210347075099;2.6254358842044745;False;0.34765159132259715
hist_absolute__history_calendar;hist_absolute;history_calendar;round;30;2.352777777777778;3.252776591706777;-0.0670017809430341;0.561950019853723;5.215277777777778;4.659722222222222;3.1511818531385956;1.0572170308926732;0.3354985780461;3.0;7.0;4.0;0.4;0.7194444444444444;2.0;10.0;3.7661559184715365;7.80760780492733;False;0.34708547123185607
xgb_poisson__official_plus_forecast;xgb_poisson;official_plus_forecast;isotonic;70;2.3138539281156327;2.9986445571612497;0.0932101458288016;0.6160802346581957;5.215277777777778;5.377994172440635;3.1511818531385956;1.2614015417784101;0.40029474672242316;4.059467005729675;7.3358642578124975;3.2763972520828224;0.3276397252082822;0.7402777777777778;2.0;19.19230842590332;2.049470946716947;-0.6151553140659294;False;0.3467509842924337
xgb_tweedie__all_operational;xgb_tweedie;all_operational;affine;108;2.358067376083798;3.067291610966513;0.051217193275766904;0.6260711403722252;5.215277777777778;5.448815086815093;3.1511818531385956;1.088939178046947;0.3455653239949822;3.869109606742859;7.29788565635681;3.4287760496139508;0.3428776049613951;0.6513888888888889;2.4775798320770264;12.626583099365234;3.999446664309425;1.6600315747201666;False;0.34523377975645253
xgb_squared__history_calendar;xgb_squared;history_calendar;spread;30;2.4093803499712623;3.151635997574298;-0.0016794797991384058;0.5797543261902627;5.215277777777778;5.409756209557807;3.1511818531385956;1.155269595299703;0.3666147017662747;3.9727404973904283;7.35586510737737;3.3831246099869414;0.33831246099869416;0.6930555555555555;3.0369985103607178;15.102923923068579;6.262537594246798;4.455479185583622;False;0.34477486603325547
xgb_poisson__history_calendar;xgb_poisson;history_calendar;spread;30;2.427577648869267;3.180153437066465;-0.019888797157354476;0.5798567970180989;5.215277777777778;5.490844350148131;3.1511818531385956;1.150194579020022;0.3650041897373906;4.120720296700796;7.603767785496181;3.4830474887953855;0.34830474887953855;0.7069444444444445;3.512403964996338;14.894981437259252;7.06510542389065;5.400639987653677;False;0.3447696586007754
extra_trees__history_calendar;extra_trees;history_calendar;isotonic;30;2.4430356784886778;3.240145495793851;-0.058731164188278395;0.5762190826299137;5.215277777777778;5.456660972351271;3.1511818531385956;1.1516546612335463;0.36546753405757637;3.863724918524241;7.103448275862069;3.2397233573378283;0.3239723357337828;0.6875;2.9187926770520884;17.0;7.7468614005197445;7.388972157524143;False;0.34035070783273336
rf_absolute__history_calendar;rf_absolute;history_calendar;spread;30;2.432658647633745;3.177355316788794;-0.01809484846439635;0.571953734421232;5.215277777777778;5.44608875771605;3.1511818531385956;1.1331413426370882;0.35959249432351004;3.9295355902777773;7.281556307870371;3.352020717592594;0.33520207175925937;0.6972222222222222;3.3216666666666668;14.658240740740743;7.289196162504452;5.307901170528839;False;0.33969290311687583
xgb_tweedie__official_plus_forecast;xgb_tweedie;official_plus_forecast;raw;70;2.2641830917861725;3.0434634588259586;0.0659011100229302;0.6366256356393539;5.215277777777778;4.797442377607028;3.1511818531385956;1.0466715801149706;0.3321520714751767;3.3350391507148744;6.681710100173948;3.3466709494590736;0.33466709494590735;0.6486111111111111;2.630112648010254;11.107975006103516;-0.14119567545414213;0.870289024544868;False;0.33687969317267485
hist_poisson__official_50;hist_poisson;official_50;affine;50;2.405808137353012;3.195168525803883;-0.029542339320007382;0.5958166284535871;5.215277777777778;5.429808690021751;3.1511818531385956;1.0820251858964267;0.3433712290576703;3.7454563408901924;7.248149718925557;3.5026933780353646;0.3502693378035365;0.7027777777777777;2.0090859036608655;10.092499394356315;6.104989875537292;5.898288919918748;False;0.3365557657516339
xgb_squared__weather_calendar;xgb_squared;weather_calendar;raw;90;2.301687558823162;3.03962409194307;0.06825637814463514;0.6260455226652661;5.215277777777778;4.8099771436717775;3.1511818531385956;1.117432166752329;0.3546073247532065;3.405668818950653;6.559878253936767;3.154209434986114;0.3154209434986114;0.675;2.3549628257751465;12.209550857543945;1.5128893005928346;0.743039904459275;False;0.3349706263634569
gradient_huber__history_calendar;gradient_huber;history_calendar;isotonic;30;2.4663787594428013;3.3977452008912503;-0.16422866455982987;0.5569737802769273;5.215277777777778;5.478416770076128;3.1511818531385956;1.5088461467296277;0.47881912788587816;4.023388652147233;6.208333333333333;2.1849446811861;0.21849446811861;0.7888888888888889;3.067599776941615;20.0;8.776377150277836;12.612339554052742;False;0.33416389361238086
xgb_absolute__history_calendar;xgb_absolute;history_calendar;spread;30;2.390032233579291;3.199270755792149;-0.0321876649844004;0.5690333158279002;5.215277777777778;5.339995293788335;3.1511818531385956;1.102247060294633;0.34978846403192776;3.9121635286013277;7.229972714847989;3.317809186246661;0.33178091862466613;0.7166666666666667;3.0185461044311523;13.964490085177955;5.409214479237479;6.0342501792404635;False;0.33019479699966725
poisson_glm__official_plus_forecast;poisson_glm;official_plus_forecast;isotonic;70;2.3527149836259773;3.035147743644172;0.07099865004947503;0.6002228740505438;5.215277777777778;5.379634087469388;3.1511818531385956;1.4177113016152612;0.4498982818789758;4.106382978723404;6.675161772025882;2.568778793302478;0.2568778793302478;0.8125;3.216990555522876;18.743978576362778;3.7633864653561444;0.5946791461347578;False;0.32986148461112585
gradient_huber__history_calendar;gradient_huber;history_calendar;spread;30;2.3968604753855876;3.1910655397103977;-0.02689992113509332;0.5922941937467178;5.215277777777778;5.396853095399829;3.1511818531385956;1.1036694353800653;0.3502398423248103;3.956087013430884;7.136295315440977;3.180208302010093;0.3180208302010093;0.6972222222222222;3.067599776941615;12.732122057674609;5.710365064139045;5.7623026008081;False;0.32947077517207346
xgb_tweedie__history_calendar;xgb_tweedie;history_calendar;raw;30;2.3511641383171082;3.1903790934215857;-0.026458165356332497;0.5790370303954093;5.215277777777778;4.7978864967823025;3.1511818531385956;1.052956200545965;0.3341464408019532;3.3342763066291807;6.573699855804443;3.239423549175262;0.3239423549175262;0.6722222222222223;2.587418556213379;12.823174476623535;3.6949884816428247;5.739551535619025;False;0.32930127813756865
hist_absolute__history_calendar;hist_absolute;history_calendar;raw;30;2.360605655422662;3.234276620759095;-0.0548992784935558;0.5693791548718474;5.215277777777778;4.66045948965651;3.1511818531385956;1.000769018187302;0.31758529492372206;3.208129727907341;6.532672855517104;3.324543127609763;0.3324543127609763;0.65;2.09239523524861;9.52704124796853;4.111394121535916;7.194458528885694;False;0.32927239218201665
xgb_tweedie__official_50;xgb_tweedie;official_50;raw;50;2.2719679050975374;3.0652549421718382;0.05247675059350754;0.644093197217917;5.215277777777778;4.846076425578859;3.1511818531385956;1.0370123964012938;0.3290868140054892;3.3393381714820864;6.606115889549255;3.266777718067168;0.3266777718067168;0.6736111111111112;2.689105987548828;10.861708641052246;0.2021432320674421;1.5925297391484738;False;0.3277040642125988
hist_absolute__official_plus_forecast;hist_absolute;official_plus_forecast;raw;70;2.296684275266003;3.1423472455923775;0.00421627783107581;0.6297472813208489;5.215277777777778;4.611304358694434;3.1511818531385956;0.9810100307535896;0.31131495307911156;3.1102562944249463;6.318186420459617;3.207930126034671;0.3207930126034671;0.6236111111111111;2.0799048881254145;8.043840702374093;1.2922260885376513;4.147619699255145;False;0.32764706107459146
poisson_glm__official_plus_forecast;poisson_glm;official_plus_forecast;round;70;2.283333333333333;2.964606025914555;0.11367980181051196;0.6262184421872397;5.215277777777778;5.0125;3.1511818531385956;1.1043519298571165;0.3504564259778202;4.0;7.0;3.0;0.3;0.6763888888888889;3.0;16.0;0.7034004309133479;-1.7433030744302358;False;0.3274276139122413
xgb_tweedie__weather_calendar;xgb_tweedie;weather_calendar;raw;90;2.302511386738883;3.1441223605580704;0.003090921708578276;0.6068066247390196;5.215277777777778;4.588915197054545;3.1511818531385956;1.0002573987431296;0.31742293696787677;3.290894341468811;6.346036291122435;3.055141949653624;0.3055141949653624;0.6166666666666667;2.1147077083587646;9.733829498291016;1.5492231425562109;4.206452789273674;False;0.3264369565400881
extra_trees__official_50;extra_trees;official_50;affine;50;2.462019996904749;3.2123130481757274;-0.04062054512583768;0.5769107607178081;5.215277777777778;5.613817695018138;3.1511818531385956;0.9957939422942856;0.3160064981024402;4.160503430107114;7.546743785638357;3.3862403555312435;0.33862403555312437;0.6972222222222222;2.916116750996628;9.056531104748526;8.584139686371529;6.466514216601915;False;0.3212768921452472
gradient_huber__weather_calendar;gradient_huber;weather_calendar;raw;90;2.2868945777090834;3.0537005746030124;0.0596065965637681;0.6414545734011349;5.215277777777778;4.619442691515932;3.1511818531385956;1.017239575615644;0.3228120822676316;3.3202903729339037;6.36920462186751;3.0489142489336065;0.30489142489336063;0.6597222222222222;2.1651700117416737;12.099195585900231;0.8604644097762071;1.2095803750667766;False;0.320032991288666
xgb_tweedie__weather_calendar;xgb_tweedie;weather_calendar;affine;90;2.383302511440383;3.132333321999791;0.010552823472041006;0.6007992724571225;5.215277777777778;5.451325324177742;3.1511818531385956;0.9878844226780058;0.3134964812310236;3.797808825969696;7.068407821655273;3.270598995685577;0.32705989956855774;0.6888888888888889;2.499779462814331;10.332379341125488;5.112408974123661;3.8157256644755666;False;0.31776660362517806
hist_absolute__weather_calendar;hist_absolute;weather_calendar;raw;90;2.3369359590669063;3.22856739078406;-0.05117829379993455;0.6117124156216777;5.215277777777778;4.396866355524926;3.1511818531385956;0.9242697536024733;0.29330892239110073;3.0505318635051624;5.989204582138982;2.93867271863382;0.293867271863382;0.5888888888888889;1.943023203347503;7.601331549622799;3.067473430940959;7.00523605735599;False;0.31706478245040126
hist_absolute__official_plus_forecast;hist_absolute;official_plus_forecast;round;70;2.2888888888888888;3.1714875584389945;-0.01433800178386102;0.6186676230610598;5.215277777777778;4.590277777777778;3.1511818531385956;1.0322558202810461;0.327577356176037;3.0;6.0;3.0;0.3;0.6777777777777778;2.0;8.0;0.9484208699179986;5.113424552465973;False;0.31685425472366113
xgb_tweedie__all_operational;xgb_tweedie;all_operational;raw;108;2.250807510813077;3.027288897756804;0.07580331001779683;0.6390208912400251;5.215277777777778;4.725398683879111;3.1511818531385956;1.0051352426439706;0.31897087806685925;3.322097146511078;6.317795634269713;2.995698487758635;0.29956984877586346;0.6583333333333333;2.444720983505249;13.164401054382324;-0.7311080054087649;0.3342114037804711;False;0.3167196755349722
extra_trees__history_calendar;extra_trees;history_calendar;raw;30;2.337174169901495;3.1488303394462;0.00010316213581151867;0.6078697595778202;5.215277777777778;4.8714249924617885;3.1511818531385956;1.0239918271268993;0.32495485022770026;3.3406705690310456;6.57702971212494;3.2363591430938943;0.3236359143093894;0.7180555555555556;2.808195099419018;13.770197278911574;3.07797940512895;4.3624905395512;False;0.3158911414996403
hist_absolute__history_calendar;hist_absolute;history_calendar;spread;30;2.4183245778140323;3.2118044118076186;-0.04029102833071807;0.5657670581906213;5.215277777777778;5.292698167694762;3.1511818531385956;1.0329101596347634;0.3277850050469093;3.838301602599958;7.0995858919351935;3.2612842893352356;0.32612842893352356;0.7305555555555555;2.371575654065038;10.301583638175602;6.657010948113573;6.449656351162214;False;0.31553709128673135
poisson_glm__history_calendar;poisson_glm;history_calendar;isotonic;30;2.3904943553598406;3.102957655481881;0.029024279349846416;0.5469380435757195;5.215277777777778;5.425530120518906;3.1511818531385956;1.454737672435985;0.46164827681622306;4.240378316266445;6.653126051156998;2.4127477348905533;0.24127477348905532;0.8944444444444445;3.2772920932641187;20.0;5.429595749915372;2.8421204242492726;False;0.31329900639958086
poisson_glm__official_50;poisson_glm;official_50;round;50;2.286111111111111;3.021221239462244;0.07950437065402727;0.6248478948649306;5.215277777777778;5.004166666666666;3.1511818531385956;1.0179115629220739;0.32302533156194335;4.0;7.0;3.0;0.3;0.6944444444444444;3.0;13.0;0.8259106504156843;0.13310945064233248;False;0.31147251031398565
xgb_tweedie__all_operational;xgb_tweedie;all_operational;round;108;2.2319444444444443;3.0479956984513246;0.06311697128800797;0.6228240960151655;5.215277777777778;4.722222222222222;3.1511818531385956;1.04451973674567;0.3314692028025365;3.0;6.0;3.0;0.3;0.7138888888888889;2.0;13.0;-1.5630386298797205;1.0205022034195377;False;0.31138336348336365
hist_absolute__all_operational;hist_absolute;all_operational;raw;108;2.2798795116970676;3.1001885417658186;0.030756525002404667;0.645143523203238;5.215277777777778;4.603843920187384;3.1511818531385956;0.938497928688192;0.29782410931106457;3.200857694359863;6.225565367585652;3.024707673225789;0.30247076732257894;0.6430555555555556;2.4877540572256938;8.176508207795456;0.5510741900722538;2.7503429790261213;False;0.3112745066417706
gradient_huber__official_50;gradient_huber;official_50;affine;50;2.3680614947624594;3.10878235865056;0.025375532431531567;0.6381626980568968;5.215277777777778;5.429903695558125;3.1511818531385956;1.0176027360106261;0.32292732804267954;4.005101258079618;7.27226081104422;3.2671595529646025;0.32671595529646025;0.75;2.4840200044406133;11.729345475338139;4.440224066609266;3.035170053415337;False;0.30966788197296685
extra_trees__official_plus_forecast;extra_trees;official_plus_forecast;round;70;2.275;3.029026246172192;0.0747422204109105;0.6186484097808406;5.215277777777778;4.906944444444444;3.1511818531385956;1.0340283229723495;0.3281398444023315;4.0;7.0;3.0;0.3;0.7152777777777778;3.0;12.0;0.33586977240636084;0.39179278734804424;False;0.30960737442549363
gradient_huber__official_50;gradient_huber;official_50;raw;50;2.2772141016331484;3.0643915488555105;0.053010454993699385;0.6571838454739916;5.215277777777778;4.837050631052376;3.1511818531385956;1.001999832900175;0.31797588320781206;3.420282019331383;6.429253910600821;3.0089718912694376;0.30089718912694374;0.6944444444444444;2.4840200044406133;11.38297589496622;0.4335198001542695;1.5639140732999879;False;0.30951427474905685
official_temporal;official_xgb;official_50;round;50;2.25;3.024896692450835;0.07726335877491353;0.6333914001357738;5.215277777777778;5.029166666666667;3.1511818531385956;1.014764098322065;0.32202651119971193;4.0;7.0;3.0;0.3;0.7027777777777777;3.0;11.0;-0.7667222031145782;0.2549259305413054;False;0.30935637448431486
xgb_absolute__official_50;xgb_absolute;official_50;affine;50;2.3976294312212203;3.1763144238005907;-0.017427907501565976;0.6001972563435847;5.215277777777778;5.436226862668991;3.1511818531385956;0.9577481569202196;0.3039330008727668;3.972144663333893;7.290551543235774;3.3184068799018815;0.3318406879901882;0.7222222222222222;2.5404226779937744;8.661031723022461;5.744278845494999;5.2734025875873725;False;0.3084696467448665
gradient_huber__official_50;gradient_huber;official_50;round;50;2.2625;3.075214536328229;0.04630938219465486;0.6433246660091454;5.215277777777778;4.838888888888889;3.1511818531385956;1.02494011569774;0.3252557813116668;3.0;6.0;3.0;0.3;0.7152777777777778;2.0;11.0;-0.21542621535409756;1.9226231195072607;False;0.3083095460346945
xgb_tweedie__weather_calendar;xgb_tweedie;weather_calendar;round;90;2.2625;3.1373644282351956;0.007371800795053396;0.6062174174789614;5.215277777777778;4.597222222222222;3.1511818531385956;1.0396816970670377;0.32993389322533345;3.0;6.0;3.0;0.3;0.7333333333333333;2.0;10.0;-0.21542621535409756;3.982472907195622;False;0.3068035852847334
xgb_absolute__weather_calendar;xgb_absolute;weather_calendar;affine;90;2.392434079779519;3.131861094968789;0.010851136859481136;0.6259558606909096;5.215277777777778;5.389148823420206;3.1511818531385956;0.9528270611894956;0.3023713341838632;3.7354141354560855;6.921353673934935;3.18593953847885;0.31859395384788497;0.7069444444444445;2.7352676391601562;10.767858505249023;5.515144733109767;3.800074523022179;False;0.3061860953406093
gradient_huber__history_calendar;gradient_huber;history_calendar;raw;30;2.3158472641018863;3.1783165952125154;-0.018710971344939598;0.5981990752007789;5.215277777777778;4.705277587820706;3.1511818531385956;0.9723375175219876;0.3085628068572221;3.37620784714449;6.332229545583496;2.9560216984390055;0.29560216984390053;0.6819444444444445;2.8127507301462153;11.916058200091337;2.1373843972353646;5.339761067565774;False;0.30592513364222623
gradient_huber__weather_calendar;gradient_huber;weather_calendar;round;90;2.283333333333333;3.0709209621147133;0.04897058380110242;0.6283895428520193;5.215277777777778;4.623611111111111;3.1511818531385956;1.060741212962786;0.33661694640259543;3.0;6.0;3.0;0.3;0.7527777777777778;2.0;12.0;0.7034004309133479;1.7803200895136984;False;0.3059220703256124
hist_absolute__official_50;hist_absolute;official_50;raw;50;2.3120654844204105;3.1550543926340016;-0.003853584402473631;0.6166438242112948;5.215277777777778;4.667141700595481;3.1511818531385956;0.9315945966250185;0.2956333972592362;3.162877027863481;6.220257003005762;3.057379975142281;0.30573799751422814;0.6736111111111112;1.9879217382425307;7.37766200639426;1.97059400003603;4.56877592869791;False;0.3053211056744139
extra_trees__official_plus_forecast;extra_trees;official_plus_forecast;raw;70;2.282072866917689;3.0217520781133733;0.07918087393075546;0.6376503439177159;5.215277777777778;4.908744396343009;3.1511818531385956;0.9924399391323535;0.3149421345340249;3.5952686980738746;6.540811569782961;2.9455428717090864;0.29455428717090865;0.6986111111111111;2.9699172804903955;11.570850340136058;0.6478092247012235;0.15070317203549344;False;0.3050957388279071
extra_trees__weather_calendar;extra_trees;weather_calendar;raw;90;2.2809157442627837;3.0476428050769457;0.06333390117027826;0.6319632129728068;5.215277777777778;4.74866685176398;3.1511818531385956;1.0045044798759721;0.3187707110192577;3.500176862959319;6.368199208677769;2.86802234571845;0.286802234571845;0.6986111111111111;2.9055632678595114;12.43378911564626;0.5967758585415428;1.0088061679158988;False;0.3041053798365895
hist_absolute__official_plus_forecast;hist_absolute;official_plus_forecast;affine;70;2.378825147554464;3.1369097312226666;0.007659502386895944;0.6166182065043357;5.215277777777778;5.399389457743862;3.1511818531385956;0.9178989829934906;0.2912872140588325;3.822232908256413;7.027726955281097;3.2054940470246844;0.32054940470246845;0.7055555555555556;2.0799048881254145;8.18240429390682;4.9149407544395896;3.96740276763492;False;0.30216042686122746
extra_trees__official_50;extra_trees;official_50;round;50;2.2875;3.101299010988066;0.030062046071080095;0.6216200637880903;5.215277777777778;4.955555555555556;3.1511818531385956;0.9700506688354866;0.30783709542796156;4.0;7.0;3.0;0.3;0.7111111111111111;3.0;9.0;0.8871657601668526;2.7871475449150696;False;0.3013044707203605
hist_absolute__official_50;hist_absolute;official_50;round;50;2.3027777777777776;3.151719107619417;-0.0017323099638462125;0.6181296512149197;5.215277777777778;4.668055555555555;3.1511818531385956;0.9593006244901116;0.3044256628777684;3.0;6.0;3.0;0.3;0.7041666666666667;2.0;7.0;1.5609719674296363;4.458233723098326;False;0.30115821496166245
hist_absolute__weather_calendar;hist_absolute;weather_calendar;round;90;2.3194444444444446;3.235652089524528;-0.05579672154746551;0.5951313547924325;5.215277777777778;4.401388888888889;3.1511818531385956;0.9689179338841757;0.307477631898371;3.0;6.0;3.0;0.3;0.7166666666666667;2.0;8.0;2.2960332844436104;7.2400460425162905;False;0.3000316010209336
hist_absolute__all_operational;hist_absolute;all_operational;round;108;2.2444444444444445;3.084459253886958;0.040566789254425806;0.6492807828771247;5.215277777777778;4.606944444444444;3.1511818531385956;0.9737623847163256;0.30901497599906924;3.0;6.0;3.0;0.3;0.725;2.0;8.0;-1.01174264211924;2.229023161668109;False;0.29905673919958115
xgb_tweedie__history_calendar;xgb_tweedie;history_calendar;isotonic;30;2.4427038808663686;3.21965849514868;-0.0453850635932993;0.5300559746897056;5.215277777777778;5.44057214723693;3.1511818531385956;1.0411426804159163;0.3303975235129423;3.6871498703956602;6.207416558265685;2.5202666878700244;0.2520266687870024;0.6902777777777778;2.9108779430389404;17.0;7.732227904685529;6.709966247224308;False;0.29883266410071935
gradient_huber__history_calendar;gradient_huber;history_calendar;round;30;2.3097222222222222;3.192656504473282;-0.02792413630098811;0.5825978916627172;5.215277777777778;4.7;3.1511818531385956;1.0056861979713085;0.3191457189211848;3.0;6.0;3.0;0.3;0.7569444444444444;3.0;12.0;1.8672475161854551;5.815032353483329;False;0.2972266846256443
poisson_glm__official_50;poisson_glm;official_50;raw;50;2.295952054048917;2.997504725048439;0.09389938507277695;0.6387134787565165;5.215277777777778;5.014053590785739;3.1511818531385956;0.9737733696955952;0.30901846198616284;3.698944088369886;6.646561148958824;2.947617060588938;0.2947617060588938;0.7263888888888889;3.166192725900029;13.308918670586065;1.259932439007061;-0.6529330617583651;False;0.2969471272366083
