fold,task,model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
3,classification,rf_sigmoid,,,,,,0.38813207618920154,0.16177113253989653,0.5048116952576716,0.1203124430677833,0.7975708502024291,0.0,0.0,0.0,0.0,0.6670050761421319
3,classification,rf_isotonic,,,,,,0.2316666666666667,0.1599177538845941,0.49749054171082857,0.11912601345806688,0.7975708502024291,0.5,0.02,0.038461538461538464,0.008097165991902834,0.5461928934010153
3,classification,negative_binomial_derived_risk,,,,,,0.39689732497790187,0.16040133955131294,0.5065613394072023,0.10555983428427707,0.6720647773279352,0.2753623188405797,0.38,0.31932773109243695,0.2793522267206478,0.56751269035533
4,count,gradient_boosting_absolute,2.423970700493619,3.1505607906479502,-0.0072173836805433655,1.6830604695550597,1.0229496451934093,,,,,,,,,,
4,count,hist_gradient_boosting_poisson,2.513498771023637,3.2527969300668205,-0.07364668592835821,1.826404413458034,1.0607317470830415,,,,,,,,,,
4,count,poisson_regressor,2.396665139775735,3.0914497053873324,0.03022305361797928,1.5633246755006989,1.0114263154590697,,,,,,,,,,
4,count,tweedie_regressor,2.3982614700057594,3.0792259172503815,0.037877010588654114,1.5470456481692212,1.0120999892134934,,,,,,,,,,
4,count,negative_binomial,2.4350339111993704,3.2343665879692525,-0.06151459304420537,1.7434288576942119,1.0276184753339073,,,,,,,,,,
4,classification,rf_raw,,,,,,0.32905530921205395,0.19637845327630826,0.5810490732524092,0.17563209514640057,0.44534412955465585,0.2711864406779661,0.8571428571428571,0.41201716738197425,0.7165991902834008,0.605740463724757
4,classification,rf_sigmoid,,,,,,0.32905530921205395,0.17279242400524197,0.5284279030289496,0.09117173826811419,0.7732793522267206,0.5,0.017857142857142856,0.034482758620689655,0.008097165991902834,0.605740463724757
4,classification,rf_isotonic,,,,,,0.281975105251236,0.17392249035033833,0.5353683866384878,0.0529684673364087,0.7651821862348178,0.4166666666666667,0.08928571428571429,0.14705882352941177,0.048582995951417005,0.6016735228122664
4,classification,negative_binomial_derived_risk,,,,,,0.2842047540998461,0.17878459658655335,0.5510681364335508,0.0922884744890399,0.7489878542510121,0.2,0.03571428571428571,0.06060606060606061,0.04048582995951417,0.5675953627524308
5,count,gradient_boosting_absolute,2.4059776359188634,2.916415953796422,-0.04430494970214327,1.7751744138859173,0.9433141358170153,,,,,,,,,,
