candidate;family;feature_set;calibration;feature_count;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction;mae_vs_official_pct;rmse_vs_official_pct;passes_accuracy_gate;resolution_score
xgb_poisson__all_base_operational;xgb_poisson;all_base_operational;spread;88;2.364212112687988;3.0576426343965806;0.057177098518746305;0.6415442353754915;5.215277777777778;5.493121874751868;3.1511818531385956;1.38064049392303;0.43813418528921266;3.8208249243100485;8.145697301493751;4.324872377183702;0.4324872377183702;0.6180555555555556;3.1786959171295166;13.561132388644753;4.270452155168214;1.340233072596675;False;0.4249198054704642
xgb_squared__all_operational;xgb_squared;all_operational;affine;108;2.324030927154753;2.959828745546627;0.11653400130208258;0.6536870284740813;5.215277777777778;5.436137947771284;3.1511818531385956;1.3521456035744501;0.42909158106115175;3.8089705109596252;7.894788432121276;4.0858179211616505;0.4085817921161651;0.625;2.354330539703369;15.163326263427734;2.498314045733685;-1.901637701404879;False;0.41109483871817604
gradient_huber__official_plus_history;gradient_huber;official_plus_history;spread;66;2.357831380262224;3.0941802409080337;0.034509756922926904;0.649998078671978;5.215277777777778;5.43910226889;3.1511818531385956;1.3681032575834733;0.4341556029909332;3.7587242314026414;7.807725834952717;4.049001603550076;0.40490016035500764;0.6597222222222222;2.415207673426586;13.392114502739592;3.9890383803444562;2.5512083246199246;False;0.4051406330257281
xgb_squared__official_plus_history;xgb_squared;official_plus_history;affine;66;2.376935883363088;3.0856010148409068;0.03985635929861353;0.6583110245801898;5.215277777777778;5.532108612855276;3.1511818531385956;1.3125982459292405;0.4165415730043904;3.980490791797638;8.01260232925415;4.032111537456512;0.4032111537456512;0.6972222222222222;2.5965423583984375;11.96678638458252;4.831617252957576;2.2668648374364775;False;0.38912316721850915
gradient_huber__all_base_operational;gradient_huber;all_base_operational;affine;88;2.2984011408818747;2.9733936776930183;0.10841757354375925;0.6551600466242267;5.215277777777778;5.367615260636151;3.1511818531385956;1.2746049158241672;0.40448472199554375;3.7690401551696633;7.711338783264647;3.942298628094984;0.3942298628094984;0.6791666666666667;2.4821825985047767;15.154562930570563;1.3679461785819802;-1.4520516805059502;False;0.38416524354798576
official_temporal;official_xgb;official_50;affine;50;2.3750125408172607;3.0904985560026956;0.036806013634569146;0.6477181027526226;5.215277777777778;5.501644437842899;3.1511818531385956;1.2601046293690377;0.39988318291245745;3.997968077659607;7.894850397109978;3.896882319450371;0.3896882319450371;0.6694444444444444;2.857672691345215;11.645513534545898;4.746790770669285;2.429185298707859;False;0.38244942460248
xgb_squared__all_base_operational;xgb_squared;all_base_operational;affine;88;2.339271131489012;3.008833548937036;0.08703737603413542;0.640455482829732;5.215277777777778;5.428093931410047;3.1511818531385956;1.216786562356895;0.3861365732177495;3.7863410234451296;7.81056661605835;4.02422559261322;0.40242255926132203;0.6722222222222223;2.144273042678833;13.642693519592285;3.1704631259038107;-0.27745894964539275;False;0.3801649092450055
xgb_squared__all_operational;xgb_squared;all_operational;round;108;2.234722222222222;2.9427405971682625;0.1267056833578606;0.639104148787642;5.215277777777778;4.947222222222222;3.1511818531385956;1.208451027791716;0.38349136422834235;3.0;7.0;4.0;0.4;0.6833333333333333;2.0;14.0;-1.4405284103773952;-2.4679945803814496;False;0.3759044472360874
xgb_poisson__all_base_operational;xgb_poisson;all_base_operational;affine;88;2.3516155554188622;3.0410736802729574;0.0673674743202266;0.6399047021301123;5.215277777777778;5.4749608854452765;3.1511818531385956;1.21678337918777;0.3861355630668686;3.978172492980957;7.787944602966306;3.8097721099853485;0.3809772109985349;0.6777777777777778;3.1786959171295166;12.049097061157227;3.7148976366030872;0.7910839818009441;False;0.37154747167402247
xgb_squared__all_base_operational;xgb_squared;all_base_operational;round;88;2.2583333333333333;2.980958086104384;0.10387537483938925;0.6321809634819587;5.215277777777778;4.904166666666667;3.1511818531385956;1.1569392140140746;0.36714454066234115;3.0;7.0;4.0;0.4;0.7097222222222223;2.0;14.0;-0.3991915446076022;-1.2013425548414447;False;0.363270598853609
