category;family;feature_count;features;oof_mae;fold_mae_std;selected
N_GASES;gradient_boosting;10;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1;0.5566555113702422;0.10608229692390356;False
N_GASES;gradient_boosting;15;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1|TEMP_SKEW|HUM_MAX|VIENTO_MAX|TEMP_MAX|HUM_KURT;0.5462226294352942;0.10537362852539262;False
N_GASES;gradient_boosting;20;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1|TEMP_SKEW|HUM_MAX|VIENTO_MAX|TEMP_MAX|HUM_KURT|TEMP_MIN|LLUVIA_LAG_3D|HUM_MIN|VIENTO_MEDIO|TEMP_MEDIA;0.5470636293816568;0.10599559628564735;False
N_GASES;gradient_boosting;25;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1|TEMP_SKEW|HUM_MAX|VIENTO_MAX|TEMP_MAX|HUM_KURT|TEMP_MIN|LLUVIA_LAG_3D|HUM_MIN|VIENTO_MEDIO|TEMP_MEDIA|LLUVIA_LAG_5D|LLUVIA_LAG_14D|LLUVIA_DESV_7D_PREV|LLUVIA|LLUVIA_DESV_3D_PREV;0.5476188191528052;0.10104591778050805;False
N_GASES;gradient_boosting;31;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1|TEMP_SKEW|HUM_MAX|VIENTO_MAX|TEMP_MAX|HUM_KURT|TEMP_MIN|LLUVIA_LAG_3D|HUM_MIN|VIENTO_MEDIO|TEMP_MEDIA|LLUVIA_LAG_5D|LLUVIA_LAG_14D|LLUVIA_DESV_7D_PREV|LLUVIA|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_7D_PREV|LLUVIA_LAG_7D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_TOTAL_7D_PREV|LLUVIA_PROMEDIO_30D_PREV;0.5529278908579612;0.10720078053883465;False
N_GASES;hist_poisson;5;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW;0.4867332667274079;0.09051875512830534;False
N_GASES;hist_poisson;10;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1;0.4656806547833149;0.09292555206346892;False
N_GASES;hist_poisson;15;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1|TEMP_SKEW|HUM_MAX|VIENTO_MAX|TEMP_MAX|HUM_KURT;0.45382841990179423;0.0896408737952692;False
N_GASES;hist_poisson;20;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1|TEMP_SKEW|HUM_MAX|VIENTO_MAX|TEMP_MAX|HUM_KURT|TEMP_MIN|LLUVIA_LAG_3D|HUM_MIN|VIENTO_MEDIO|TEMP_MEDIA;0.4437734102774596;0.08177130043826839;False
N_GASES;hist_poisson;25;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1|TEMP_SKEW|HUM_MAX|VIENTO_MAX|TEMP_MAX|HUM_KURT|TEMP_MIN|LLUVIA_LAG_3D|HUM_MIN|VIENTO_MEDIO|TEMP_MEDIA|LLUVIA_LAG_5D|LLUVIA_LAG_14D|LLUVIA_DESV_7D_PREV|LLUVIA|LLUVIA_DESV_3D_PREV;0.44254384610147285;0.07921576932118993;False
N_GASES;hist_poisson;31;VIENTO_SKEW|LLUVIA_DESV_30D_PREV|TEMP_KURT|LLUVIA_LAG_1D|HUM_SKEW|HUM_MEDIA_lag_1|HUM_MEDIA|VIENTO_KURT|LLUVIA_DESV_14D_PREV|VIENTO_MEDIO_lag_1|TEMP_SKEW|HUM_MAX|VIENTO_MAX|TEMP_MAX|HUM_KURT|TEMP_MIN|LLUVIA_LAG_3D|HUM_MIN|VIENTO_MEDIO|TEMP_MEDIA|LLUVIA_LAG_5D|LLUVIA_LAG_14D|LLUVIA_DESV_7D_PREV|LLUVIA|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_7D_PREV|LLUVIA_LAG_7D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_TOTAL_7D_PREV|LLUVIA_PROMEDIO_30D_PREV;0.4404814079753886;0.07756545889007871;True
N_OTROS;gradient_boosting;5;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV;1.7748571501269856;0.2436954582014936;False
N_OTROS;gradient_boosting;10;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW;1.7947303101014633;0.25200751623898215;False
N_OTROS;gradient_boosting;15;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW|TEMP_KURT|LLUVIA_TOTAL_30D_PREV|HUM_MEDIA_lag_1|LLUVIA_PROMEDIO_30D_PREV|VIENTO_KURT;1.759665100742203;0.2498722708582227;True
N_OTROS;gradient_boosting;20;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW|TEMP_KURT|LLUVIA_TOTAL_30D_PREV|HUM_MEDIA_lag_1|LLUVIA_PROMEDIO_30D_PREV|VIENTO_KURT|DIAS_SECOS_30D_PREV|HUM_KURT|HUM_MEDIA|LLUVIA|VIENTO_SKEW;1.7725272316375627;0.2277112032181259;False
N_OTROS;gradient_boosting;25;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW|TEMP_KURT|LLUVIA_TOTAL_30D_PREV|HUM_MEDIA_lag_1|LLUVIA_PROMEDIO_30D_PREV|VIENTO_KURT|DIAS_SECOS_30D_PREV|HUM_KURT|HUM_MEDIA|LLUVIA|VIENTO_SKEW|LLUVIA_PROMEDIO_7D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_TOTAL_7D_PREV|TEMP_MIN;1.7725772774751534;0.21040465004794504;False
N_OTROS;gradient_boosting;31;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW|TEMP_KURT|LLUVIA_TOTAL_30D_PREV|HUM_MEDIA_lag_1|LLUVIA_PROMEDIO_30D_PREV|VIENTO_KURT|DIAS_SECOS_30D_PREV|HUM_KURT|HUM_MEDIA|LLUVIA|VIENTO_SKEW|LLUVIA_PROMEDIO_7D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_TOTAL_7D_PREV|TEMP_MIN|LLUVIA_TOTAL_14D_PREV|HUM_MIN|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_LAG_2D|HUM_MAX|LLUVIA_LAG_14D;1.773888241742117;0.20571051280473762;False
N_OTROS;hist_poisson;5;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV;1.8350997606013515;0.2652584773522386;False
N_OTROS;hist_poisson;10;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW;1.810069105937904;0.25568386137628213;False
N_OTROS;hist_poisson;15;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW|TEMP_KURT|LLUVIA_TOTAL_30D_PREV|HUM_MEDIA_lag_1|LLUVIA_PROMEDIO_30D_PREV|VIENTO_KURT;1.7760962466606198;0.21965691566405163;False
N_OTROS;hist_poisson;20;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW|TEMP_KURT|LLUVIA_TOTAL_30D_PREV|HUM_MEDIA_lag_1|LLUVIA_PROMEDIO_30D_PREV|VIENTO_KURT|DIAS_SECOS_30D_PREV|HUM_KURT|HUM_MEDIA|LLUVIA|VIENTO_SKEW;1.7690559371273211;0.248940932649506;False
N_OTROS;hist_poisson;25;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW|TEMP_KURT|LLUVIA_TOTAL_30D_PREV|HUM_MEDIA_lag_1|LLUVIA_PROMEDIO_30D_PREV|VIENTO_KURT|DIAS_SECOS_30D_PREV|HUM_KURT|HUM_MEDIA|LLUVIA|VIENTO_SKEW|LLUVIA_PROMEDIO_7D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_TOTAL_7D_PREV|TEMP_MIN;1.7652940126310797;0.23973246868015652;False
N_OTROS;hist_poisson;31;VIENTO_MEDIO_lag_1|VIENTO_MEDIO|TEMP_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_30D_PREV|LLUVIA_MAX_30D_PREV|VIENTO_MAX|HUM_SKEW|TEMP_MEDIA|TEMP_SKEW|TEMP_KURT|LLUVIA_TOTAL_30D_PREV|HUM_MEDIA_lag_1|LLUVIA_PROMEDIO_30D_PREV|VIENTO_KURT|DIAS_SECOS_30D_PREV|HUM_KURT|HUM_MEDIA|LLUVIA|VIENTO_SKEW|LLUVIA_PROMEDIO_7D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_TOTAL_7D_PREV|TEMP_MIN|LLUVIA_TOTAL_14D_PREV|HUM_MIN|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_LAG_2D|HUM_MAX|LLUVIA_LAG_14D;1.777404387770162;0.2547348859978322;False
