feature_cols;feature_count;search_stage;temporal_oof_mae;temporal_oof_roc_auc;temporal_oof_f1;temporal_oof_f1_threshold;fold_mae_std;fold_roc_auc_std;rank_mae;rank_roc_auc;rank_f1;mean_metric_rank
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|DIAS_SECOS_14D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;33;refinamiento_1;2.759879816460326;0.565;0.4088785046728972;0.32000000000000006;0.17511579230691895;0.05420132795873648;89.0;48.0;65.0;67.33333333333333
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D;24;refinamiento_1;2.7492462715971127;0.5577481840193705;0.4074074074074074;0.27;0.19130137684189585;0.044797860657378334;51.0;77.0;75.0;67.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D|DIAS_SECOS_14D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;39;bloques_5;2.7410156493138467;0.5487953995157385;0.40939597315436244;0.31000000000000005;0.18845552135925145;0.06007539692804666;21.0;123.0;62.0;68.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D;21;refinamiento_1;2.7523494322238498;0.568232445520581;0.40480274442538594;0.17000000000000004;0.19491260382535755;0.04876152252365759;62.0;32.0;114.0;69.33333333333333
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;33;refinamiento_1;2.7584506065953383;0.5611743341404358;0.4081196581196581;0.30000000000000004;0.18980422126414054;0.05828164257666281;82.0;59.0;68.0;69.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_3D|LLUVIA_LAG_10D;26;refinamiento_1;2.7584705110504757;0.5659200968523002;0.4068522483940043;0.30000000000000004;0.17390572970270235;0.049072069313388374;83.0;45.0;81.0;69.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|DIAS_SECOS_14D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;33;refinamiento_1;2.7792035891035303;0.5663801452784504;0.4143222506393862;0.34;0.19772191277260054;0.054764910711302475;135.0;40.0;34.0;69.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;29;refinamiento_1;2.7665025217373347;0.5568462469733655;0.4159613059250302;0.33;0.18670261778340763;0.04717186503920053;112.0;82.0;22.0;72.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;29;refinamiento_1;2.772380270757448;0.5598910411622275;0.41500586166471276;0.32000000000000006;0.1881437883271298;0.04669399039289428;128.0;64.0;28.0;73.33333333333333
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D;35;bloques_5;2.7433494917379857;0.5521549636803874;0.40619621342512907;0.18000000000000005;0.185723978673617;0.05445271718499334;26.0;106.0;89.0;73.66666666666667
LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D;5;bloques_5;2.7598635798733064;0.5638771186440679;0.40642939150401836;0.37000000000000005;0.1305936048443214;0.014171369235665362;88.0;49.0;87.0;74.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D|DIAS_SECOS_14D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;36;refinamiento_3;2.7446135857851193;0.5505629539951574;0.4069264069264069;0.18000000000000005;0.20442255724277453;0.05772619094508699;30.0;117.0;80.0;75.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV;22;refinamiento_3;2.747420601453454;0.558589588377724;0.4048140043763676;0.31000000000000005;0.18005689410057052;0.055510793736737486;44.0;70.0;113.0;75.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D|DIAS_SECOS_14D_PREV;36;refinamiento_3;2.7583271523504305;0.5590556900726392;0.40710059171597635;0.33;0.1929679818458589;0.04778435607505513;81.0;68.0;78.0;75.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|LLUVIA_DESV_7D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;26;refinamiento_1;2.7420585038859495;0.5525968523002421;0.40520043336944744;0.31000000000000005;0.19098567082187273;0.046473064580084114;23.0;104.0;103.0;76.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;36;refinamiento_3;2.7423862353640125;0.5535835351089589;0.40489432703003336;0.31000000000000005;0.18693997300623535;0.055967156221410255;24.0;100.0;108.0;77.33333333333333
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D;40;bloques_5;2.7504594644938454;0.5518946731234867;0.4080717488789238;0.31000000000000005;0.1820558558698884;0.0648464142520169;55.0;108.0;69.0;77.33333333333333
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D|DIAS_SECOS_14D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;34;bloques_5;2.7523526562797995;0.5578874092009685;0.4058721934369603;0.19;0.18926475333477932;0.06463548195072638;63.0;76.0;93.0;77.33333333333333
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV;26;refinamiento_1;2.7443707409534213;0.5541646489104116;0.40484429065743943;0.21000000000000002;0.174846970999149;0.04908840297121928;28.0;96.0;110.0;78.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_7D|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|DIAS_SECOS_14D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;33;refinamiento_1;2.755990999147945;0.5548123486682809;0.40705882352941175;0.32000000000000006;0.18439475619387977;0.05693629427174714;70.0;93.0;79.0;80.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;26;refinamiento_1;2.750925252702708;0.5611985472154963;0.4037639007698888;0.18000000000000005;0.17188232137148585;0.04938396041783873;58.0;58.0;127.0;81.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|DIAS_SECOS_14D_PREV;31;refinamiento_3;2.7621749228135073;0.5581961259079904;0.40736196319018403;0.33;0.18858640702165938;0.050655012298008395;99.0;74.0;76.0;83.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV;29;refinamiento_1;2.7604180127796836;0.5585351089588377;0.4064864864864865;0.30000000000000004;0.1885971993523564;0.05465379708018614;93.0;71.0;86.0;83.33333333333333
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D;35;bloques_5;2.768975253323307;0.5562167070217917;0.41277641277641275;0.33;0.1956207142902371;0.05121318485102002;121.0;87.0;42.0;83.33333333333333
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D|DIAS_SECOS_14D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;39;bloques_5;2.753956216635458;0.5566525423728814;0.4052532833020638;0.24000000000000005;0.1633928275138401;0.054829933783418563;67.0;85.0;101.0;84.33333333333333
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW;10;bloques_5;2.744942785506364;0.5547820823244553;0.40365296803652967;0.25000000000000006;0.16637722360248125;0.0532697390514992;32.0;94.0;131.0;85.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|DIAS_SECOS_14D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV|DIAS_SECOS_3D_PREV;33;refinamiento_1;2.7675933138274003;0.5622154963680388;0.4061032863849765;0.32000000000000006;0.16965114935846828;0.05802693627397638;115.0;53.0;90.0;86.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA;26;refinamiento_1;2.746820518348165;0.5508414043583536;0.4051948051948052;0.22000000000000003;0.18388078475498834;0.056391659527305946;42.0;113.0;104.0;86.33333333333333
