FECHA_DIA;EVENTOS;EVENTOS_ORIGINAL;TARGET_COVERAGE_STATE;TARGET_COVERAGE_COMPLETE;N_INCENDIO_ESTR;N_INCENDIO_FOREST;N_RESCATE_VEH;N_RESCATE_PERS;N_GASES;N_OTROS;TEMP_MAX;TEMP_MIN;TEMP_MEDIA;TEMP_SKEW;TEMP_KURT;HUM_MAX;HUM_MIN;HUM_MEDIA;HUM_SKEW;HUM_KURT;VIENTO_MAX;VIENTO_MEDIO;VIENTO_SKEW;VIENTO_KURT;LLUVIA;EVENTOS_lag_1;EVENTOS_lag_2;EVENTOS_lag_3;EVENTOS_lag_7;N_INCENDIO_ESTR_lag_1;N_INCENDIO_FOREST_lag_1;N_RESCATE_VEH_lag_1;N_RESCATE_PERS_lag_1;N_GASES_lag_1;EVENTOS_rolling_mean_3d;EVENTOS_rolling_std_3d;EVENTOS_rolling_max_3d;EVENTOS_rolling_mean_7d;EVENTOS_rolling_std_7d;EVENTOS_rolling_max_7d;LLUVIA_LAG_1D;LLUVIA_LAG_2D;LLUVIA_LAG_3D;LLUVIA_LAG_5D;LLUVIA_LAG_7D;LLUVIA_LAG_10D;LLUVIA_LAG_14D;LLUVIA_PROMEDIO_3D_PREV;LLUVIA_TOTAL_3D_PREV;LLUVIA_DESV_3D_PREV;LLUVIA_MAX_3D_PREV;DIAS_SECOS_3D_PREV;LLUVIA_PROMEDIO_7D_PREV;LLUVIA_TOTAL_7D_PREV;LLUVIA_DESV_7D_PREV;LLUVIA_MAX_7D_PREV;DIAS_SECOS_7D_PREV;LLUVIA_PROMEDIO_14D_PREV;LLUVIA_TOTAL_14D_PREV;LLUVIA_DESV_14D_PREV;LLUVIA_MAX_14D_PREV;DIAS_SECOS_14D_PREV;LLUVIA_PROMEDIO_30D_PREV;LLUVIA_TOTAL_30D_PREV;LLUVIA_DESV_30D_PREV;LLUVIA_MAX_30D_PREV;DIAS_SECOS_30D_PREV;VIENTO_MEDIO_lag_1;HUM_MEDIA_lag_1;MES;DIA_SEMANA;ES_FIN_SEMANA;ES_FERIADO;ES_FERIADO_IRRENUNCIABLE;MES_SIN;MES_COS;DIA_SIN;DIA_COS;DANO_SIN;DANO_COS;EVENTOS_AUDITADOS
2022-06-06;2.0;4;observed_nonzero;True;0;0;0;0;1;3;12.4;9.9;11.075;0.3432610417919498;-0.7162211792958488;96;80;89.04166666666667;-0.3851338717844092;-1.0524202135892216;20.7;11.670833333333334;-0.2173858107134825;-1.325253912982194;1.2;10.0;8.0;13.0;11.0;4.0;0.0;1.0;3.0;0.0;10.333333333333334;2.5166114784235885;13.0;7.142857142857143;4.775931721614521;13.0;9.3;59.2;35.2;0.0;0.0;0.0;1.2;34.56666666666667;103.70000000000002;24.956027995923822;59.2;0.0;15.042857142857144;105.3;23.26913958750639;59.2;3.0;7.607142857142858;106.5;17.593725467455034;59.2;9.0;6.27;188.1;13.8361881834657;59.2;17.0;26.1125;88.33333333333333;6;0;0;0;0;1.2246467991473532e-16;-1.0;0.0;1.0;0.4250003399695541;-0.9051931898913974;2.0
2022-06-07;4.0;6;observed_nonzero;True;1;0;2;0;2;1;12.6;10.1;11.441666666666668;-0.0224010925569964;0.4094100264401845;100;86;92.20833333333331;0.4323918316108874;-1.3207062747247278;25.6;17.108333333333334;-0.8546689461560085;-1.0122984690620789;4.7;4.0;10.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;7.333333333333333;3.055050463303893;10.0;6.142857142857143;4.561745697594709;13.0;1.2;9.3;59.2;1.6;0.0;0.0;0.0;23.23333333333333;69.7;31.41024249083941;59.2;0.0;15.214285714285715;106.5;23.14392854662813;59.2;2.0;7.607142857142858;106.5;17.593725467455034;59.2;9.0;6.3100000000000005;189.3;13.819160860795844;59.2;16.0;11.670833333333334;89.04166666666667;6;1;0;0;0;1.2246467991473532e-16;-1.0;0.7818314824680298;0.6234898018587336;0.4093559588156213;-0.9123747579707272;4.0
2022-06-08;3.0;5;observed_nonzero;True;2;0;0;0;0;3;11.9;9.9;10.654166666666669;0.5974908145835154;-0.7129042925937394;99;84;91.91666666666669;-0.1224632482374574;-1.4222997467594167;14.5;7.774999999999999;0.1841293817197492;-1.005426868329013;0.1;6.0;4.0;10.0;2.0;1.0;0.0;2.0;0.0;2.0;6.666666666666667;3.055050463303893;10.0;7.0;3.696845502136477;13.0;4.7;1.2;9.3;35.2;0.0;0.0;0.0;5.066666666666667;15.2;4.062429486567563;9.3;0.0;15.885714285714286;111.2;22.692761589798376;59.2;1.0;7.942857142857143;111.2;17.48189015857506;59.2;8.0;6.44;193.2;13.78383861254011;59.2;16.0;17.108333333333334;92.20833333333331;6;2;0;0;0;1.2246467991473532e-16;-1.0;0.9749279121818236;-0.2225209339563143;0.3935902766564667;-0.9192859697186104;3.0
2022-06-09;2.0;5;observed_nonzero;True;1;0;1;0;1;2;13.1;7.2;10.116666666666667;0.1180983403622869;-1.0452069942447628;98;62;82.83333333333333;-0.3710579803786457;-1.4720143888752282;18.4;10.575;-0.2461470862341297;-1.0640305639172931;1.2;5.0;6.0;4.0;6.0;2.0;0.0;0.0;0.0;0.0;5.0;0.9999999999999928;6.0;7.428571428571429;3.154739442867031;13.0;0.1;4.7;1.2;59.2;1.6;0.0;0.0;2.0;6.0;2.4020824298929173;4.7;1.0;15.900000000000002;111.3;22.681122841105847;59.2;1.0;7.950000000000001;111.3;17.478415259971367;59.2;8.0;6.403333333333333;192.1;13.79971222421918;59.2;17.0;7.774999999999999;91.91666666666669;6;3;0;0;0;1.2246467991473532e-16;-1.0;0.4338837391175582;-0.900968867902419;0.3777079652039649;-0.9259247771938498;2.0
2022-06-10;4.0;9;observed_nonzero;True;4;0;0;1;2;2;13.2;3.9;8.504166666666666;0.0735746853371467;-1.2677893978198096;84;54;66.54166666666667;0.2551137022536193;-0.9920519236564438;13.2;8.395833333333334;-0.728505645838411;-0.2618734210007005;0.0;5.0;5.0;6.0;13.0;1.0;0.0;1.0;0.0;1.0;5.333333333333333;0.5773502691896157;6.0;7.285714285714286;3.251373336211731;13.0;1.2;0.1;4.7;9.3;35.2;0.0;0.0;2.0;6.0;2.4020824298929173;4.7;1.0;15.842857142857143;110.90000000000002;22.72361892707359;59.2;1.0;8.035714285714286;112.5;17.439328107331566;59.2;7.0;6.443333333333333;193.3;13.782239529074422;59.2;16.0;10.575;82.83333333333333;6;4;0;0;0;1.2246467991473532e-16;-1.0;-0.433883739117558;-0.9009688679024191;0.3617137307297676;-0.9322892131745132;4.0
2022-06-11;1.0;4;observed_nonzero;True;0;0;2;0;0;2;12.1;3.3;7.45;0.1746763182133602;-1.3407594527206157;97;78;85.66666666666667;0.782863373295747;-0.824593920000003;13.4;7.720833333333334;0.2282712167294767;-0.1873998151358282;0.0;9.0;5.0;5.0;8.0;4.0;0.0;0.0;1.0;2.0;6.333333333333333;2.309401076758502;9.0;6.714285714285714;2.288688541085324;10.0;0.0;1.2;0.1;1.2;59.2;0.0;0.0;0.4333333333333333;1.3;0.665832811848137;1.2;2.0;10.814285714285717;75.70000000000002;21.59270158884159;59.2;2.0;8.035714285714286;112.5;17.439328107331566;59.2;7.0;6.430000000000001;192.9;13.78847969914715;59.2;17.0;8.395833333333334;66.54166666666667;6;5;1;0;0;1.2246467991473532e-16;-1.0;-0.9749279121818236;-0.2225209339563146;0.3456123126707335;-0.938377391740864;1.0
2022-06-12;3.0;4;observed_nonzero;True;0;0;0;1;0;3;10.6;6.8;8.950000000000001;-0.1712330575370677;-0.998053696923788;95;76;86.125;-0.281228334499133;-0.8852896278074072;10.3;7.958333333333333;-0.379854682712148;-0.318214000648223;0.4;4.0;9.0;5.0;10.0;0.0;0.0;2.0;0.0;0.0;6.0;2.6457513110645894;9.0;6.142857142857143;2.410295378065485;10.0;0.0;0.0;1.2;4.7;9.3;1.6;0.0;0.3999999999999999;1.2;0.692820323027741;1.2;2.0;2.357142857142857;16.5;3.477957802531612;9.3;3.0;8.035714285714286;112.5;17.439328107331566;59.2;7.0;5.656666666666667;169.70000000000002;13.462225141005716;59.2;18.0;7.720833333333334;85.66666666666667;6;6;1;0;0;1.2246467991473532e-16;-1.0;-0.7818314824680299;0.6234898018587334;0.3294084822245304;-0.9441875088341992;3.0
2022-06-13;4.0;7;observed_nonzero;True;1;0;0;3;0;3;10.9;4.9;8.570833333333333;-0.2951756716905148;-1.4887672091418895;96;78;87.08333333333333;-0.0179055449370011;-1.485766152897088;19.5;11.708333333333334;1.1446857625042963;0.5720866600693566;0.0;4.0;4.0;9.0;4.0;0.0;0.0;0.0;1.0;0.0;5.666666666666667;2.886751345948127;9.0;5.285714285714286;1.7994708216848831;9.0;0.4;0.0;0.0;0.1;1.2;35.2;0.0;0.1333333333333333;0.4;0.2309401076764213;0.4;2.0;1.085714285714286;7.6;1.6777252172992916;4.7;3.0;8.064285714285715;112.9;17.425472387057056;59.2;6.0;5.67;170.1;13.456626364116982;59.2;17.0;7.958333333333333;86.125;6;0;0;0;0;1.2246467991473532e-16;-1.0;0.0;1.0;0.3131070409358269;-0.9497178427914316;4.0
2022-06-14;3.0;4;observed_nonzero;True;0;0;1;0;0;3;12.0;9.6;10.5625;0.5384385029088414;-0.8017594424661869;95;82;87.66666666666667;0.1277990330029224;-1.28839852537873;29.2;20.4375;-0.2705373950284954;-0.6168595078725554;25.9;7.0;4.0;4.0;6.0;1.0;0.0;0.0;3.0;0.0;5.0;1.7320508075688734;7.0;5.714285714285714;1.7994708216848831;9.0;0.0;0.4;0.0;1.2;4.7;59.2;0.0;0.1333333333333333;0.4;0.2309401076764213;0.4;2.0;0.9142857142857144;6.4;1.724749809323647;4.7;4.0;8.064285714285715;112.9;17.425472387057056;59.2;6.0;5.67;170.1;13.456626364116982;59.2;17.0;11.708333333333334;87.08333333333333;6;1;0;0;0;1.2246467991473532e-16;-1.0;0.7818314824680298;0.6234898018587336;0.2967128192734907;-0.9549667548552552;3.0
2022-06-15;9.0;12;observed_nonzero;True;1;0;2;1;3;5;12.0;6.6;9.125;0.213341133973283;-1.3648767810166744;98;82;92.625;-1.0351240546777467;-0.1840563935297825;9.7;5.9;-0.59006625709396;-0.0984310778866772;0.4;4.0;7.0;4.0;5.0;0.0;0.0;1.0;0.0;0.0;5.0;1.7320508075688734;7.0;5.428571428571429;1.902379462422692;9.0;25.9;0.0;0.4;0.0;0.1;9.3;0.0;8.766666666666666;26.3;14.839249756417392;25.9;1.0;3.942857142857143;27.6;9.691896467815637;25.9;4.0;9.914285714285716;138.8;17.872577066249036;59.2;5.0;6.533333333333333;196.0;13.90371652952308;59.2;16.0;20.4375;87.66666666666667;6;2;0;0;0;1.2246467991473532e-16;-1.0;0.9749279121818236;-0.2225209339563143;0.2802306751992158;-0.9599326896597448;9.0
2022-06-16;1.0;4;observed_nonzero;True;0;0;1;0;1;2;10.9;4.8;7.804166666666667;0.1614804602355016;-1.2459059688355998;97;79;89.70833333333333;-0.7569170686939382;-0.2834084046450069;9.4;6.108333333333333;0.6251321689524898;-0.7276163877942863;0.0;12.0;4.0;7.0;5.0;1.0;0.0;2.0;1.0;3.0;7.666666666666667;4.041451884327381;12.0;6.428571428571429;3.10145895008263;12.0;0.4;25.9;0.0;0.0;1.2;1.2;1.6;8.766666666666666;26.3;14.839249756417392;25.9;1.0;3.985714285714285;27.899999999999995;9.672715677173017;25.9;3.0;9.942857142857145;139.20000000000002;17.855820610387237;59.2;4.0;6.546666666666667;196.4;13.8974255451004;59.2;15.0;5.9;92.625;6;3;0;0;0;1.2246467991473532e-16;-1.0;0.4338837391175582;-0.900968867902419;0.263665492728007;-0.9646141756912436;1.0
2022-06-17;4.0;8;observed_nonzero;True;1;0;2;0;4;1;12.1;7.1;10.120833333333334;-0.6379208317419212;-0.2768862839049641;91;77;85.29166666666667;-0.4524561821122131;-1.023256399594157;16.8;11.970833333333331;-0.8477235483105459;0.5056666703630834;1.1;4.0;12.0;4.0;9.0;0.0;0.0;1.0;0.0;1.0;6.666666666666667;4.618802153517006;12.0;6.285714285714286;3.199702367110927;12.0;0.0;0.4;25.9;0.4;0.0;4.7;35.2;8.766666666666666;26.3;14.839249756417392;25.9;1.0;3.8142857142857136;26.7;9.740709859729352;25.9;4.0;9.828571428571433;137.60000000000002;17.918337344374706;59.2;5.0;6.546666666666667;196.4;13.8974255451004;59.2;15.0;6.108333333333333;89.70833333333333;6;4;0;0;0;1.2246467991473532e-16;-1.0;-0.433883739117558;-0.9009688679024191;0.2470221804809355;-0.9690098257244062;4.0
2022-06-18;9.0;9;observed_nonzero;True;4;0;3;0;0;2;10.6;4.7;7.991666666666667;-0.2537440755245095;-0.7393308985652691;91;73;80.95833333333333;0.3971225826316326;-1.065990253755838;16.7;8.266666666666667;0.5630217290829309;-0.2800940268587166;0.0;8.0;4.0;12.0;4.0;1.0;0.0;2.0;0.0;4.0;8.0;4.000000000000001;12.0;6.142857142857143;3.0783421635988595;12.0;1.1;0.0;0.4;0.0;0.0;0.1;59.2;0.5;1.5;0.5567764362833246;1.1;1.0;3.971428571428571;27.8;9.677588247374151;25.9;3.0;7.392857142857143;103.5;16.46275349834446;59.2;5.0;6.569999999999999;197.1;13.887333598742368;59.2;15.0;11.970833333333331;85.29166666666667;6;5;1;0;0;1.2246467991473532e-16;-1.0;-0.9749279121818236;-0.2225209339563146;0.2303056702306122;-0.973118337233262;9.0
2022-06-19;2.0;5;observed_nonzero;True;2;0;0;0;0;3;12.4;6.0;9.916666666666666;-0.5661270606868971;-0.8181180394537688;93;85;89.0;-0.4362792155686391;-0.6000000000000001;12.4;9.283333333333331;0.0165599310530254;-1.356944835958617;1.7000000000000002;9.0;8.0;4.0;4.0;4.0;0.0;3.0;0.0;0.0;7.0;2.6457513110645903;9.0;6.857142857142857;3.0783421635988595;12.0;0.0;1.1;0.0;25.9;0.4;1.2;9.3;0.3666666666666667;1.1;0.6350852961088719;1.1;2.0;3.971428571428571;27.8;9.677588247374151;25.9;3.0;3.164285714285714;44.3;7.0363459860331465;25.9;6.0;6.260000000000001;187.8;13.92803176926005;59.2;16.0;8.266666666666667;80.95833333333333;6;6;1;0;0;1.2246467991473532e-16;-1.0;-0.7818314824680299;0.6234898018587334;0.2135209154397961;-0.9769384927771816;2.0
2022-06-20;2.0;5;observed_nonzero;True;1;0;0;0;2;2;11.8;9.8;10.6625;0.3660744689413563;-0.9938581933242508;97;87;93.33333333333331;-0.3616492990322116;0.1586303962726556;18.8;11.516666666666666;0.0209119090454571;-1.4636144387103551;9.4;5.0;9.0;8.0;7.0;2.0;0.0;0.0;0.0;0.0;7.333333333333333;2.081665999466133;9.0;7.0;2.943920288775954;12.0;1.7000000000000002;0.0;1.1;0.4;0.0;0.0;1.2;0.9333333333333336;2.8000000000000003;0.8621678104253769;1.7000000000000002;1.0;4.157142857142857;29.1;9.609865962099777;25.9;3.0;2.6214285714285714;36.7;6.816290280410095;25.9;6.0;5.876666666666667;176.3;13.888637959419064;59.2;16.0;9.283333333333331;89.0;6;0;0;0;0;1.2246467991473532e-16;-1.0;0.0;1.0;0.1966728897935764;-0.980469160361632;2.0
2022-06-21;2.0;6;observed_nonzero;True;0;0;0;0;0;6;13.8;9.2;11.108333333333334;0.6231698504681934;-0.9075308918483193;93;73;86.5;-1.4148950146098769;0.6285395137194705;17.4;10.3375;0.0431036858023774;-1.2692717250127037;0.6000000000000001;5.0;5.0;9.0;4.0;1.0;0.0;0.0;0.0;2.0;6.333333333333333;2.309401076758502;9.0;6.714285714285714;3.0394235042348527;12.0;9.4;1.7000000000000002;0.0;0.0;25.9;0.0;4.7;3.7000000000000006;11.1;5.008991914547311;9.4;1.0;5.5;38.5;9.588882451394776;25.9;2.0;3.2071428571428577;44.900000000000006;7.033596769539995;25.9;6.0;6.19;185.7;13.85748521744563;59.2;15.0;11.516666666666666;93.33333333333331;6;1;0;1;0;1.2246467991473532e-16;-1.0;0.7818314824680298;0.6234898018587336;0.1797665857255624;-0.9837092937736096;2.0
2022-06-22;6.0;7;observed_nonzero;True;0;0;3;0;2;2;10.9;6.3;8.879166666666666;-0.3186126102604762;-1.35156860949072;91;66;82.91666666666667;-0.9230856750557652;-0.7288702535752671;20.2;16.641666666666666;-0.5653498195538622;0.2517940356370691;4.5;6.0;5.0;5.0;12.0;0.0;0.0;0.0;0.0;0.0;5.333333333333333;0.5773502691896162;6.0;7.0;2.828427124746196;12.0;0.6000000000000001;9.4;1.7000000000000002;1.1;0.4;0.4;0.1;3.9;11.7;4.794788837894775;9.4;0.0;1.885714285714286;13.2;3.368693402210311;9.4;2.0;2.914285714285714;40.8;7.05198904214615;25.9;6.0;5.106666666666667;153.20000000000002;12.919857299663883;59.2;15.0;10.3375;86.5;6;2;0;0;0;1.2246467991473532e-16;-1.0;0.9749279121818236;-0.2225209339563143;0.1628070129385171;-0.986657932891657;6.0
2022-06-23;4.0;9;observed_nonzero;True;2;0;3;1;1;2;12.1;8.2;10.591666666666669;-0.5070832713908978;-1.2684110572867382;93;82;88.66666666666667;-0.4490672838291109;-0.7338994893845712;33.6;24.39583333333333;-0.0573623203830337;-0.1045200612670917;16.2;7.0;6.0;5.0;4.0;0.0;0.0;3.0;0.0;2.0;6.0;0.9999999999999968;7.0;6.285714285714286;1.7994708216848838;9.0;4.5;0.6000000000000001;9.4;0.0;0.0;0.0;1.2;4.833333333333333;14.5;4.409459528483469;9.4;0.0;2.4714285714285715;17.3;3.4233094541755444;9.4;2.0;3.228571428571428;45.2;7.014866474021553;25.9;5.0;5.216666666666668;156.50000000000003;12.899480966124267;59.2;15.0;16.641666666666666;82.91666666666667;6;3;0;0;0;1.2246467991473532e-16;-1.0;0.4338837391175582;-0.900968867902419;0.1457991969198751;-0.9893142039703664;4.0
2022-06-24;2.0;7;observed_nonzero;True;0;0;1;0;0;6;12.1;8.1;10.1625;-0.2999942874168296;-0.8726659075119483;94;84;90.91666666666669;-1.198513968985793;0.5713508070566964;9.4;6.075;-0.5645134043635933;-0.4966737500420417;0.6000000000000001;9.0;7.0;6.0;8.0;2.0;0.0;3.0;1.0;1.0;7.333333333333333;1.5275252316519476;9.0;7.0;1.732050807568887;9.0;16.2;4.5;0.6000000000000001;1.7000000000000002;1.1;25.9;0.0;7.099999999999999;21.3;8.118497397917936;16.2;0.0;4.785714285714286;33.5;5.988719554692968;16.2;1.0;4.3;60.2;7.78450136736204;25.9;5.0;5.756666666666667;172.70000000000002;13.012160978612789;59.2;14.0;24.39583333333333;88.66666666666667;6;4;0;0;0;1.2246467991473532e-16;-1.0;-0.433883739117558;-0.9009688679024191;0.1287481774525813;-0.99167731989929;2.0
2022-06-25;4.0;5;observed_nonzero;True;0;0;1;0;0;4;13.0;5.9;8.404166666666667;0.7942350109119763;-0.7103193511080597;92;59;73.41666666666667;0.3908233471191875;-1.4054546840910604;20.4;13.116666666666667;-0.0325606365674426;-1.2263887554636377;0.0;7.0;9.0;7.0;9.0;0.0;0.0;1.0;0.0;0.0;7.666666666666667;1.154700538379254;9.0;6.857142857142857;1.6761634196950614;9.0;0.6000000000000001;16.2;4.5;9.4;0.0;0.4;0.0;7.099999999999999;21.3;8.118497397917936;16.2;0.0;4.714285714285714;33.0;6.042744567227871;16.2;1.0;4.342857142857143;60.8;7.760621930441702;25.9;4.0;5.776666666666667;173.3;13.003465939386375;59.2;13.0;6.075;90.91666666666669;6;5;1;0;0;1.2246467991473532e-16;-1.0;-0.9749279121818236;-0.2225209339563146;0.1116590071216951;-0.993746580436178;4.0
2022-06-26;6.0;10;observed_nonzero;True;3;0;2;1;0;4;11.9;6.8;10.1;-0.9303734276138717;-0.5881979373063055;96;79;90.91666666666669;-1.3630209556273942;1.3616211773044542;16.1;11.820833333333333;-0.4628265170412959;-1.2558705182548775;6.6000000000000005;5.0;7.0;9.0;5.0;0.0;0.0;1.0;0.0;0.0;7.0;2.0;9.0;6.285714285714286;1.4960264830862016;9.0;0.0;0.6000000000000001;16.2;0.6000000000000001;1.7000000000000002;0.0;0.4;5.599999999999999;16.799999999999997;9.184770002564044;16.2;1.0;4.714285714285714;33.0;6.042744567227871;16.2;1.0;4.342857142857143;60.8;7.760621930441702;25.9;4.0;5.776666666666667;173.3;13.003465939386375;59.2;13.0;13.116666666666667;73.41666666666667;6;6;1;0;0;1.2246467991473532e-16;-1.0;-0.7818314824680299;0.6234898018587334;0.0945367498171991;-0.9955213724144752;6.0
2022-06-27;2.0;2;observed_nonzero;True;1;0;0;0;0;1;12.3;10.6;11.383333333333333;0.1365005624275898;-1.1734437965302922;96;88;92.79166666666669;-0.2932632607136248;-1.1648611780824198;25.9;14.2;0.5217818191639888;-0.8937516352641066;3.9;10.0;5.0;7.0;5.0;3.0;0.0;2.0;1.0;0.0;7.333333333333333;2.516611478423584;10.0;7.0;1.9148542155126853;10.0;6.6000000000000005;0.0;0.6000000000000001;4.5;9.4;1.1;0.0;2.4000000000000004;7.200000000000001;3.64965751817898;6.6000000000000005;1.0;5.414285714285714;37.9;5.917890550815265;16.2;1.0;4.785714285714286;67.0;7.694939110356095;25.9;4.0;5.996666666666667;179.9;12.958115107006758;59.2;12.0;11.820833333333333;90.91666666666669;6;0;0;1;0;1.2246467991473532e-16;-1.0;0.0;1.0;0.077386479233463;-0.9970011699250152;2.0
2022-06-28;1.0;4;observed_nonzero;True;1;0;0;0;0;3;12.6;11.6;12.191666666666668;-0.2861435858939488;-1.1875960365345102;95;82;88.125;-0.1491440022307523;-0.7438051568656823;34.9;29.816666666666663;0.39184129362462;-0.3351695054489965;2.7;2.0;10.0;5.0;6.0;1.0;0.0;0.0;0.0;0.0;5.666666666666667;4.041451884327379;10.0;6.571428571428571;2.636736799982316;10.0;3.9;6.6000000000000005;0.0;16.2;0.6000000000000001;0.0;25.9;3.5000000000000004;10.500000000000002;3.3181320046074627;6.6000000000000005;1.0;4.628571428571428;32.4;5.660010095902155;16.2;1.0;5.064285714285715;70.9;7.578066238301685;25.9;3.0;6.126666666666667;183.8;12.915372645599996;59.2;11.0;14.2;92.79166666666669;6;1;0;0;0;1.2246467991473532e-16;-1.0;0.7818314824680298;0.6234898018587336;0.060213277365793;-0.9981855344718586;1.0
2022-06-29;8.0;9;observed_nonzero;True;0;0;0;1;1;7;13.2;7.4;11.804166666666667;-1.3053858151796325;0.1687102053209725;96;80;91.08333333333331;-1.175452932399668;0.1102414585293658;33.0;19.891666666666666;-0.4029782327290062;-1.0843296654241192;20.0;4.0;2.0;10.0;7.0;1.0;0.0;0.0;0.0;0.0;5.333333333333333;4.163331998932264;10.0;6.285714285714286;2.811540841738198;10.0;2.7;3.9;6.6000000000000005;0.6000000000000001;4.5;1.7000000000000002;0.4;4.4;13.2;1.9974984355439;6.6000000000000005;0.0;4.928571428571429;34.5;5.463123125622772;16.2;1.0;3.407142857142857;47.7;4.637383925267522;16.2;3.0;6.216666666666668;186.50000000000003;12.880567650088476;59.2;10.0;29.816666666666663;88.125;6;2;0;0;0;1.2246467991473532e-16;-1.0;0.9749279121818236;-0.2225209339563143;0.0430222330045305;-0.99907411510223;8.0
2022-06-30;0.0;4;observed_zero;True;0;0;1;0;0;3;12.2;4.2;8.158333333333333;-0.033462906765082;-1.6553954154298014;96;75;88.20833333333333;-0.4887638781130123;-1.282164807291653;42.5;16.6875;0.9220954668450968;-0.8039941150552483;15.4;9.0;4.0;2.0;9.0;0.0;0.0;0.0;1.0;1.0;5.0;3.605551275463987;9.0;6.571428571428571;2.992052966172388;10.0;20.0;2.7;3.9;0.0;16.2;9.4;0.0;8.866666666666667;26.6;9.6604002677598;20.0;0.0;7.142857142857143;50.0;7.871013730318171;20.0;1.0;4.807142857142857;67.3;6.314874295078034;20.0;3.0;6.883333333333335;206.50000000000003;13.063982688221875;59.2;9.0;19.891666666666666;91.08333333333331;6;3;0;0;0;1.2246467991473532e-16;-1.0;0.4338837391175582;-0.900968867902419;0.025818440227133;-0.9996666485105112;0.0
2022-07-01;3.0;7;observed_nonzero;True;4;0;1;0;0;2;12.4;7.2;10.175;-0.5560102101487181;0.2682294432073533;90;64;78.83333333333333;-0.5521070581834805;0.7557517668558997;34.6;22.03333333333333;-0.5717175182649686;-1.008234652446628;5.7;4.0;9.0;4.0;7.0;0.0;0.0;1.0;0.0;0.0;5.666666666666667;2.886751345948127;9.0;5.857142857142857;2.9113897843110093;10.0;15.4;20.0;2.7;6.6000000000000005;0.6000000000000001;0.6000000000000001;1.1;12.7;38.1;8.960468737739129;20.0;0.0;7.028571428571429;49.2;7.7219846943028605;20.0;1.0;5.9071428571428575;82.7;6.740059836040517;20.0;2.0;7.396666666666666;221.9;13.086726187203986;59.2;8.0;16.6875;88.20833333333333;7;4;0;0;0;-0.4999999999999997;-0.8660254037844388;-0.433883739117558;-0.9009688679024191;0.0086069968886886;-0.9999629591162656;3.0
2022-07-02;2.0;4;observed_nonzero;True;0;0;2;0;0;2;12.2;5.0;9.495833333333334;-0.8435752260136259;0.1483048977497745;89;59;76.08333333333333;-0.2072004123576086;-1.2077903342175622;38.3;19.941666666666663;0.2975817128886269;-1.1996682136726202;9.1;7.0;4.0;9.0;5.0;4.0;0.0;1.0;0.0;0.0;6.666666666666667;2.516611478423582;9.0;5.857142857142857;2.9113897843110093;10.0;5.7;15.4;20.0;3.9;0.0;4.5;0.0;13.7;41.1;7.300000000000017;20.0;0.0;7.757142857142858;54.3;7.239902656541075;20.0;1.0;6.235714285714287;87.30000000000001;6.598322297588765;20.0;2.0;7.586666666666668;227.6;13.016825539525248;59.2;7.0;22.03333333333333;78.83333333333333;7;5;1;0;0;-0.4999999999999997;-0.8660254037844388;-0.9749279121818236;-0.2225209339563146;-0.008606996888688;-0.9999629591162656;2.0
2022-07-03;4.0;6;observed_nonzero;True;2;0;2;0;0;2;11.3;5.7;8.7125;-0.1778636928495023;-1.755760243367812;97;65;82.20833333333333;-0.537623674127202;-1.2930202489211156;29.5;14.541666666666666;1.1858473856904268;0.3345563986582966;10.2;4.0;7.0;4.0;10.0;0.0;0.0;2.0;0.0;0.0;5.0;1.732050807568873;7.0;5.714285714285714;2.9840847683606326;10.0;9.1;5.7;15.4;2.7;6.6000000000000005;16.2;1.7000000000000002;10.066666666666666;30.2;4.921720566360265;15.4;0.0;9.05714285714286;63.400000000000006;6.380923951606891;20.0;0.0;6.885714285714286;96.4;6.381446320612364;20.0;1.0;7.836666666666667;235.1;12.969818634132816;59.2;7.0;19.941666666666663;76.08333333333333;7;6;1;0;0;-0.4999999999999997;-0.8660254037844388;-0.7818314824680299;0.6234898018587334;-0.0258184402271323;-0.9996666485105112;4.0
2022-07-04;2.0;4;observed_nonzero;True;0;0;1;0;1;2;11.8;6.2;9.920833333333333;-0.9639673297400736;0.1181012517490489;92;74;82.25;0.2090319861439295;-1.3761711644661747;26.0;14.216666666666669;-0.0239505211607603;-0.6368920517020915;6.5;6.0;4.0;7.0;2.0;2.0;0.0;2.0;0.0;0.0;5.666666666666667;1.5275252316519423;7.0;5.142857142857143;2.3401261667248843;9.0;10.2;9.1;5.7;20.0;3.9;0.6000000000000001;9.4;8.333333333333334;25.0;2.345918441321782;10.2;0.0;9.571428571428571;67.0;6.294366339755547;20.0;0.0;7.492857142857143;104.9;6.253179411087825;20.0;1.0;7.003333333333333;210.1;11.91097677842132;59.2;7.0;14.541666666666666;82.20833333333333;7;0;0;0;0;-0.4999999999999997;-0.8660254037844388;0.0;1.0;-0.0430222330045303;-0.99907411510223;2.0
